Information;07.09.2016 16:54:30;Service Control Manager;7036;None
Information;07.09.2016 16:47:42;Service Control Manager;7036;None
Information;07.09.2016 16:47:12;Service Control Manager;7036;None
Information;07.09.2016 16:40:37;Service Control Manager;7036;None
Information;07.09.2016 16:40:30;Service Control Manager;7036;None
Information;07.09.2016 16:35:28;Service Control Manager;7036;None
Information;07.09.2016 16:34:41;Service Control Manager;7036;None
Information;07.09.2016 16:05:20;Service Control Manager;7036;None
Information;07.09.2016 16:04:45;Service Control Manager;7036;None
Information;07.09.2016 16:03:20;Service Control Manager;7036;None
Information;07.09.2016 16:01:58;Service Control Manager;7036;None
Information;07.09.2016 15:59:58;Service Control Manager;7036;None
Information;07.09.2016 15:59:00;Service Control Manager;7036;None
Information;07.09.2016 15:59:00;Service Control Manager;7036;None
Information;07.09.2016 15:51:22;Service Control Manager;7036;None
Information;07.09.2016 15:45:49;Service Control Manager;7036;None
Information;07.09.2016 15:44:40;Service Control Manager;7036;None
Information;07.09.2016 15:41:02;Service Control Manager;7036;None
Information;07.09.2016 15:39:02;Service Control Manager;7036;None
Information;07.09.2016 15:33:14;Service Control Manager;7036;None
Information;07.09.2016 15:30:14;Service Control Manager;7036;None
Information;07.09.2016 15:22:36;Service Control Manager;7036;None
Information;07.09.2016 15:21:22;Service Control Manager;7036;None
Information;07.09.2016 15:19:22;Service Control Manager;7036;None
Information;07.09.2016 15:18:54;Service Control Manager;7036;None
Information;07.09.2016 15:09:02;Service Control Manager;7036;None
Information;07.09.2016 15:07:58;Service Control Manager;7036;None
Information;07.09.2016 15:01:25;Service Control Manager;7036;None
Information;07.09.2016 14:59:00;Service Control Manager;7036;None
Information;07.09.2016 14:59:00;Service Control Manager;7036;None
Error;07.09.2016 14:54:34;Microsoft Antimalware;2001;None
Error;07.09.2016 14:54:09;Microsoft Antimalware;2001;None
Error;07.09.2016 14:54:09;Microsoft Antimalware;2001;None
Error;07.09.2016 14:53:43;Microsoft Antimalware;2001;None
Information;07.09.2016 14:41:17;Service Control Manager;7036;None
Information;07.09.2016 14:39:18;Service Control Manager;7036;None
Information;07.09.2016 14:36:18;Service Control Manager;7036;None
Warning;07.09.2016 14:33:17;DNS Client Events;1014;None
Information;07.09.2016 14:33:10;Service Control Manager;7036;None
Information;07.09.2016 14:33:10;Service Control Manager;7036;None
Information;07.09.2016 14:33:10;Service Control Manager;7036;None
Information;07.09.2016 14:33:09;Service Control Manager;7036;None
Information;07.09.2016 14:33:09;Power-Troubleshooter;1;None
Information;07.09.2016 14:33:08;e1cexpress;32;None
Information;07.09.2016 14:33:08;Service Control Manager;7036;None
Information;07.09.2016 14:33:06;MEIx64;2;None
Warning;07.09.2016 14:33:05;e1cexpress;27;None
Information;07.09.2016 14:33:05;Service Control Manager;7036;None
Information;07.09.2016 14:33:05;Kernel-General;1;None
Information;07.09.2016 14:20:06;Service Control Manager;7036;None
Information;07.09.2016 14:20:06;Service Control Manager;7042;None
Information;07.09.2016 14:20:05;Kernel-Power;42;(64)
Information;07.09.2016 14:20:05;Service Control Manager;7036;None
Information;07.09.2016 14:07:24;Service Control Manager;7036;None
Information;07.09.2016 13:59:00;Service Control Manager;7036;None
Information;07.09.2016 13:59:00;Service Control Manager;7036;None
Information;07.09.2016 13:38:45;Service Control Manager;7036;None
Information;07.09.2016 13:33:44;Service Control Manager;7036;None
Information;07.09.2016 13:31:50;Service Control Manager;7036;None
Information;07.09.2016 13:23:50;Service Control Manager;7036;None
Information;07.09.2016 13:18:43;Service Control Manager;7036;None
Information;07.09.2016 13:13:36;Service Control Manager;7036;None
Information;07.09.2016 13:11:10;Service Control Manager;7036;None
Information;07.09.2016 13:04:21;Service Control Manager;7036;None
Information;07.09.2016 13:00:23;Service Control Manager;7036;None
Information;07.09.2016 12:59:00;Service Control Manager;7036;None
Information;07.09.2016 12:59:00;Service Control Manager;7036;None
Information;07.09.2016 12:56:18;Service Control Manager;7036;None
Information;07.09.2016 12:55:12;Service Control Manager;7036;None
Information;07.09.2016 12:52:38;Service Control Manager;7036;None
Information;07.09.2016 12:51:25;Service Control Manager;7036;None
Information;07.09.2016 12:51:24;Service Control Manager;7036;None
Information;07.09.2016 12:50:41;Service Control Manager;7036;None
Information;07.09.2016 12:42:58;Service Control Manager;7036;None
Information;07.09.2016 12:42:39;Service Control Manager;7036;None
Information;07.09.2016 12:39:14;Service Control Manager;7036;None
Information;07.09.2016 12:37:14;Service Control Manager;7036;None
Information;07.09.2016 12:22:10;Service Control Manager;7036;None
